,City,Year,Sport,Discipline,Event,Athlete,Gender,Country_Code,Country,Event_gender,Medal
3734,Los Angeles,1984.0,Judo,Judo,65 - 71kg (lightweight),"AHN, Byung-Keun",Men,KOR,"Korea, South",M,Gold
3735,Los Angeles,1984.0,Judo,Judo,78 - 86kg (middleweight),"CARMONA, Walter",Men,BRA,Brazil,M,Bronze
3736,Los Angeles,1984.0,Judo,Judo,65 - 71kg (lightweight),"GAMBA, Ezio",Men,ITA,Italy,M,Silver
3737,Los Angeles,1984.0,Judo,Judo,86 - 95kg (half-heavyweight),"VIEIRA, Douglas",Men,BRA,Brazil,M,Silver
3738,Los Angeles,1984.0,Judo,Judo,open category,"YAMASHITA, Yasuhiro",Men,JPN,Japan,M,Gold
3739,Los Angeles,1984.0,Judo,Judo,open category,"RASHWAN, Mohamed",Men,EGY,Egypt,M,Silver
3740,Los Angeles,1984.0,Judo,Judo,78 - 86kg (middleweight),"SEISENBACHER, Peter",Men,AUT,Austria,M,Gold
3741,Los Angeles,1984.0,Judo,Judo,+ 95kg (heavyweight),"CHO, Yong-Chul",Men,KOR,"Korea, South",M,Bronze
3742,Los Angeles,1984.0,Judo,Judo,65 - 71kg (lightweight),"YOSHIO ONMURA, Luiz Yoshio",Men,BRA,Brazil,M,Bronze
3743,Los Angeles,1984.0,Modern Pentathlon,Modern Pentath.,Team competition,"GLENESK, Dean William",Men,USA,United States,M,Silver
3744,Los Angeles,1984.0,Modern Pentathlon,Modern Pentath.,Individual competition,"MASALA, Daniele",Men,ITA,Italy,M,Gold
3745,Los Angeles,1984.0,Modern Pentathlon,Modern Pentath.,Team competition,"MASALA, Daniele",Men,ITA,Italy,M,Gold
3746,Los Angeles,1984.0,Modern Pentathlon,Modern Pentath.,Team competition,"FOUR, Paul",Men,FRA,France,M,Bronze
3747,Los Angeles,1984.0,Modern Pentathlon,Modern Pentath.,Individual competition,"RASMUSON, Svante",Men,SWE,Sweden,M,Silver
3748,Los Angeles,1984.0,Modern Pentathlon,Modern Pentath.,Team competition,"BOUZOU, Joel",Men,FRA,France,M,Bronze
3749,Los Angeles,1984.0,Modern Pentathlon,Modern Pentath.,Team competition,"MASSULLO, Carlo",Men,ITA,Italy,M,Gold
3750,Los Angeles,1984.0,Modern Pentathlon,Modern Pentath.,Individual competition,"MASSULLO, Carlo",Men,ITA,Italy,M,Bronze
3751,Los Angeles,1984.0,Modern Pentathlon,Modern Pentath.,Team competition,"BOUBE, Didier",Men,FRA,France,M,Bronze
3752,Los Angeles,1984.0,Modern Pentathlon,Modern Pentath.,Team competition,"CRISTOFORI, Pier Paolo",Men,ITA,Italy,M,Gold
3753,Los Angeles,1984.0,Modern Pentathlon,Modern Pentath.,Team competition,"STORM, Michael Earle",Men,USA,United States,M,Silver
3754,Los Angeles,1984.0,Modern Pentathlon,Modern Pentath.,Team competition,"LOSEY, Robert Gregory",Men,USA,United States,M,Silver
3755,Los Angeles,1984.0,Rowing,Rowing,four without coxswain (4-),"ROBERTSON, Conrad",Men,NZL,New Zealand,M,Gold
3756,Los Angeles,1984.0,Rowing,Rowing,four-oared shell with coxswain (4-),"CROSS, Martin",Men,GBR,United Kingdom,M,Gold
3757,Los Angeles,1984.0,Rowing,Rowing,four-oared shell with coxswain (4-),"REDGRAVE, Steven",Men,GBR,United Kingdom,M,Gold
3758,Los Angeles,1984.0,Rowing,Rowing,quadruple sculls with coxswain (4x),"ERIKSEN, Hanne Mandsfeldt",Women,DEN,Denmark,W,Bronze
3759,Los Angeles,1984.0,Rowing,Rowing,pair-oared shell with coxswain (2+),"STILL, Kevin Raymond",Men,USA,United States,M,Bronze
3760,Los Angeles,1984.0,Rowing,Rowing,quadruple sculls with coxswain (4x),"HANEL, Birgitte",Women,DEN,Denmark,W,Bronze
3761,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"METCALF, Harriet Morris",Women,USA,United States,W,Gold
3762,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"BOWER, Caroll Ann",Women,USA,United States,W,Gold
3763,Los Angeles,1984.0,Rowing,Rowing,quadruple sculls without coxswain (4x),"GULLOCK, Gary",Men,AUS,Australia,M,Silver
3764,Los Angeles,1984.0,Rowing,Rowing,coxless pair (2-),"LASURTEGUI BERRIDI, Luis Maria",Men,ESP,Spain,M,Silver
3765,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"MIHALY, Aneta",Women,ROU,Romania,W,Silver
3766,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"HORN, Blair J.H.",Men,CAN,Canada,M,Gold
3767,Los Angeles,1984.0,Rowing,Rowing,four-oared shell with coxswain (4-),"APOSTOL, Chira",Women,ROU,Romania,W,Gold
3768,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"LUBSEN, Walter Harry Jr.",Men,USA,United States,M,Silver
3769,Los Angeles,1984.0,Rowing,Rowing,pair without coxswain (2-),"OPREA-HORVAT, Elena",Women,ROU,Romania,W,Gold
3770,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"MAIN, Gerald Grant",Men,CAN,Canada,M,Gold
3771,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"PATTEN, Samuel",Men,AUS,Australia,M,Bronze
3772,Los Angeles,1984.0,Rowing,Rowing,four-oared shell with coxswain (4-),"BUDGETT, Richard Gordon M.",Men,GBR,United Kingdom,M,Gold
3773,Los Angeles,1984.0,Rowing,Rowing,quadruple sculls with coxswain (4x),"KOEFOED, Inger Charlotte",Women,DEN,Denmark,W,Bronze
3774,Los Angeles,1984.0,Rowing,Rowing,double sculls (2x),"HELLEMANS, Nicolette",Women,NED,Netherlands,W,Silver
3775,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"EVANS, Stephen",Men,AUS,Australia,M,Bronze
3776,Los Angeles,1984.0,Rowing,Rowing,quadruple sculls with coxswain (4x),"CORBAN, Sofia",Women,ROU,Romania,W,Gold
3777,Los Angeles,1984.0,Rowing,Rowing,double sculls (2x),"DELOOF, Pierre Marie",Men,BEL,Belgium,M,Silver
3778,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"PENNY, Christopher Gore",Men,USA,United States,M,Silver
3779,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"EVANS, Mark",Men,CAN,Canada,M,Gold
3780,Los Angeles,1984.0,Rowing,Rowing,single sculls (1x),"HAESEBROUCK, Ann",Women,BEL,Belgium,W,Bronze
3781,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"HELLEMANS, Greet",Women,NED,Netherlands,W,Bronze
3782,Los Angeles,1984.0,Rowing,Rowing,quadruple sculls with coxswain (4x),"SORENSEN, Jette Hejli",Women,DEN,Denmark,W,Bronze
3783,Los Angeles,1984.0,Rowing,Rowing,four-oared shell with coxswain (4-),"ARMBRUST, Barbara",Women,CAN,Canada,W,Silver
3784,Los Angeles,1984.0,Rowing,Rowing,double sculls (2x),"STANULOV, Milorad",Men,YUG,Yugoslavia,M,Bronze
3785,Los Angeles,1984.0,Rowing,Rowing,pair-oared shell with coxswain (2+),"ESPESETH, Robert Douglas, Jr.",Men,USA,United States,M,Bronze
3786,Los Angeles,1984.0,Rowing,Rowing,single sculls (1x),"KOLBE, Peter-Michael",Men,FRG,West Germany,M,Silver
3787,Los Angeles,1984.0,Rowing,Rowing,four-oared shell with coxswain (4-),"MABBOTT, Barrie",Men,NZL,New Zealand,M,Bronze
3788,Los Angeles,1984.0,Rowing,Rowing,four-oared shell with coxswain (4-),"SYMON, Donald",Men,NZL,New Zealand,M,Bronze
3789,Los Angeles,1984.0,Rowing,Rowing,double sculls (2x),"HELLEMANS, Greet",Women,NED,Netherlands,W,Silver
3790,Los Angeles,1984.0,Rowing,Rowing,four without coxswain (4-),"CLARK, David Robert",Men,USA,United States,M,Silver
3791,Los Angeles,1984.0,Rowing,Rowing,four-oared shell with coxswain (4-),"HOMEGHI-BULARDA, Olga",Women,ROU,Romania,W,Gold
3792,Los Angeles,1984.0,Rowing,Rowing,single sculls (1x),"KARPPINEN, Pertti",Men,FIN,Finland,M,Gold
3793,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"CLAPP, Charles Elmer III.",Men,USA,United States,M,Silver
3794,Los Angeles,1984.0,Rowing,Rowing,four-oared shell with coxswain (4-),"TONG, Ross",Men,NZL,New Zealand,M,Bronze
3795,Los Angeles,1984.0,Rowing,Rowing,four-oared shell with coxswain (4-),"SPRINGER, Gregory T.",Men,USA,United States,M,Silver
3796,Los Angeles,1984.0,Rowing,Rowing,four without coxswain (4-),"RASMUSSEN, Per",Men,DEN,Denmark,M,Bronze
3797,Los Angeles,1984.0,Rowing,Rowing,four-oared shell with coxswain (4-),"CHAPMAN-POPA, Susan",Women,AUS,Australia,W,Bronze
3798,Los Angeles,1984.0,Rowing,Rowing,quadruple sculls without coxswain (4x),"HUGHES, Michael",Men,CAN,Canada,M,Bronze
3799,Los Angeles,1984.0,Rowing,Rowing,four without coxswain (4-),"CHRISTIANSEN, Erik",Men,DEN,Denmark,M,Bronze
3800,Los Angeles,1984.0,Rowing,Rowing,four-oared shell with coxswain (4-),"THOMPSON, Lesley Allison",Women,CAN,Canada,W,Silver
3801,Los Angeles,1984.0,Rowing,Rowing,quadruple sculls with coxswain (4x),"TARAN, Titie",Women,ROU,Romania,W,Gold
3802,Los Angeles,1984.0,Rowing,Rowing,quadruple sculls with coxswain (4x),"MARDEN, Anne R.",Women,USA,United States,W,Silver
3803,Los Angeles,1984.0,Rowing,Rowing,quadruple sculls with coxswain (4x),"RASMUSSEN, Bodil Steen",Women,DEN,Denmark,W,Bronze
3804,Los Angeles,1984.0,Rowing,Rowing,four-oared shell with coxswain (4-),"ELLISON, Adrian Charles",Men,GBR,United Kingdom,M,Gold
3805,Los Angeles,1984.0,Rowing,Rowing,pair without coxswain (2-),"CRAIG, Elizabeth",Women,CAN,Canada,W,Silver
3806,Los Angeles,1984.0,Rowing,Rowing,coxless pair (2-),"GREPPERUD, Hans Magnus",Men,NOR,Norway,M,Bronze
3807,Los Angeles,1984.0,Rowing,Rowing,four-oared shell with coxswain (4-),"FOSTER, Margot",Women,AUS,Australia,W,Bronze
3808,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"QUIST, Anne-Marie",Women,NED,Netherlands,W,Bronze
3809,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"EDMUNDS, Ian",Men,AUS,Australia,M,Bronze
3810,Los Angeles,1984.0,Rowing,Rowing,four without coxswain (4-),"STEKL, Philip William",Men,USA,United States,M,Silver
3811,Los Angeles,1984.0,Rowing,Rowing,four without coxswain (4-),"O'CONNELL, Leslie",Men,NZL,New Zealand,M,Gold
3812,Los Angeles,1984.0,Rowing,Rowing,pair-oared shell with coxswain (2+),"ABBAGNALE, Carmine",Men,ITA,Italy,M,Gold
3813,Los Angeles,1984.0,Rowing,Rowing,double sculls (2x),"LAUMANN, Silken Suzette",Women,CAN,Canada,W,Bronze
3814,Los Angeles,1984.0,Rowing,Rowing,four-oared shell with coxswain (4-),"BRANCOURT-POLLOCK, Karen",Women,AUS,Australia,W,Bronze
3815,Los Angeles,1984.0,Rowing,Rowing,coxless pair (2-),"LOKEN, Sverre Bertrand",Men,NOR,Norway,M,Bronze
3816,Los Angeles,1984.0,Rowing,Rowing,pair-oared shell with coxswain (2+),"TOMOIAGA, Vasile",Men,ROU,Romania,M,Silver
3817,Los Angeles,1984.0,Rowing,Rowing,double sculls (2x),"LIPA, Elisabeta",Women,ROU,Romania,W,Gold
3818,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"VAN DROGENBROEK, Marieke",Women,NED,Netherlands,W,Bronze
3819,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"BORCHERT, Earl Frederick",Men,USA,United States,M,Silver
3820,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"JAUGSTETTER, Robert C.",Men,USA,United States,M,Silver
3821,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"HELLEMANS, Nicolette",Women,NED,Netherlands,W,Bronze
3822,Los Angeles,1984.0,Rowing,Rowing,coxless pair (2-),"CLIMENT HUERTA, Fernando",Men,ESP,Spain,M,Silver
3823,Los Angeles,1984.0,Rowing,Rowing,quadruple sculls with coxswain (4x),"LIND, Joan Louise",Women,USA,United States,W,Silver
3824,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"SAUCA, Lucia",Women,ROU,Romania,W,Silver
3825,Los Angeles,1984.0,Rowing,Rowing,pair-oared shell with coxswain (2+),"RADUCANU, Dumitru",Men,ROU,Romania,M,Silver
3826,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"VAN ETTEKOVEN, Harriet",Women,NED,Netherlands,W,Bronze
3827,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"HEFER, Clyde",Men,AUS,Australia,M,Bronze
3828,Los Angeles,1984.0,Rowing,Rowing,double sculls (2x),"LAUMANN, Daniele",Women,CAN,Canada,W,Bronze
3829,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"NEELISSEN, Catalien",Women,NED,Netherlands,W,Bronze
3830,Los Angeles,1984.0,Rowing,Rowing,quadruple sculls without coxswain (4x),"FORD, Bruce",Men,CAN,Canada,M,Bronze
3831,Los Angeles,1984.0,Rowing,Rowing,double sculls (2x),"POPESCU, Marioara",Women,ROU,Romania,W,Gold
3832,Los Angeles,1984.0,Rowing,Rowing,four-oared shell with coxswain (4-),"SCHNEIDER, Angela",Women,CAN,Canada,W,Silver
3833,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"BALAN-SNEP, Doina Lilian",Women,ROU,Romania,W,Silver
3834,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"MCMAHON, Robert Brian",Men,CAN,Canada,M,Gold
3835,Los Angeles,1984.0,Rowing,Rowing,four-oared shell with coxswain (4-),"IVES, Edward Ashley",Men,USA,United States,M,Silver
3836,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"DARLING, Thomas Ward",Men,USA,United States,M,Silver
3837,Los Angeles,1984.0,Rowing,Rowing,quadruple sculls without coxswain (4x),"REEDY, Paul",Men,AUS,Australia,M,Silver
3838,Los Angeles,1984.0,Rowing,Rowing,four without coxswain (4-),"SMITH, Jonathan S.",Men,USA,United States,M,Silver
3839,Los Angeles,1984.0,Rowing,Rowing,pair-oared shell with coxswain (2+),"HERLAND, Douglas John",Men,USA,United States,M,Bronze
3840,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"NORELIUS, Kristine Lee",Women,USA,United States,W,Gold
3841,Los Angeles,1984.0,Rowing,Rowing,four without coxswain (4-),"TRASK, Keith",Men,NZL,New Zealand,M,Gold
3842,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"FLANAGAN, Jeanne Ann",Women,USA,United States,W,Gold
3843,Los Angeles,1984.0,Rowing,Rowing,pair without coxswain (2-),"SMITH, Patricia",Women,CAN,Canada,W,Silver
3844,Los Angeles,1984.0,Rowing,Rowing,pair-oared shell with coxswain (2+),"ABBAGNALE, Giuseppe",Men,ITA,Italy,M,Gold
3845,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"MULLER, Craig",Men,AUS,Australia,M,Bronze
3846,Los Angeles,1984.0,Rowing,Rowing,four-oared shell with coxswain (4-),"HOLMES, Andrew John",Men,GBR,United Kingdom,M,Gold
3847,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"BATTERSBY, James",Men,AUS,Australia,M,Bronze
3848,Los Angeles,1984.0,Rowing,Rowing,four-oared shell with coxswain (4-),"LEE, Susan",Women,AUS,Australia,W,Bronze
3849,Los Angeles,1984.0,Rowing,Rowing,four without coxswain (4-),"O'Brien, Shane",Men,NZL,New Zealand,M,Gold
3850,Los Angeles,1984.0,Rowing,Rowing,four-oared shell with coxswain (4-),"TANASA-FRICIOIU, Maria",Women,ROU,Romania,W,Gold
3851,Los Angeles,1984.0,Rowing,Rowing,quadruple sculls without coxswain (4x),"MCLAREN, Timothy",Men,AUS,Australia,M,Silver
3852,Los Angeles,1984.0,Rowing,Rowing,quadruple sculls with coxswain (4x),"ROHDE, Lisa Diane",Women,USA,United States,W,Silver
3853,Los Angeles,1984.0,Rowing,Rowing,double sculls (2x),"PANCIC, Zoran",Men,YUG,Yugoslavia,M,Bronze
3854,Los Angeles,1984.0,Rowing,Rowing,four without coxswain (4-),"FORNEY, Alan Michael",Men,USA,United States,M,Silver
3855,Los Angeles,1984.0,Rowing,Rowing,quadruple sculls without coxswain (4x),"HAMILTON, Douglas",Men,CAN,Canada,M,Bronze
3856,Los Angeles,1984.0,Rowing,Rowing,four-oared shell with coxswain (4-),"BACH, Michael",Men,USA,United States,M,Silver
3857,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"TERWILLIGER, John Richard",Men,USA,United States,M,Silver
3858,Los Angeles,1984.0,Rowing,Rowing,quadruple sculls with coxswain (4x),"RICKON, Kelly Anne",Women,USA,United States,W,Silver
3859,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"TRASCA, Marioara",Women,ROU,Romania,W,Silver
3860,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"IBBETSON, Bruce Bernard",Men,USA,United States,M,Silver
3861,Los Angeles,1984.0,Rowing,Rowing,four-oared shell with coxswain (4-),"HOLLISTER, Brett",Men,NZL,New Zealand,M,Bronze
3862,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"CORNET, Lynda",Women,NED,Netherlands,W,Bronze
3863,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"EVANS, Michael",Men,CAN,Canada,M,Gold
3864,Los Angeles,1984.0,Rowing,Rowing,single sculls (1x),"MILLS, Robert",Men,CAN,Canada,M,Bronze
3865,Los Angeles,1984.0,Rowing,Rowing,quadruple sculls without coxswain (4x),"MONCKTON, Philip",Men,CAN,Canada,M,Bronze
3866,Los Angeles,1984.0,Rowing,Rowing,single sculls (1x),"GEER, Charlotte Mosher",Women,USA,United States,W,Silver
3867,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"DIACONESCU, Camelia",Women,ROU,Romania,W,Silver
3868,Los Angeles,1984.0,Rowing,Rowing,coxless pair (2-),"IOSUB, Petru",Men,ROU,Romania,M,Gold
3869,Los Angeles,1984.0,Rowing,Rowing,single sculls (1x),"ROSCA-RASILA, Valeria",Women,ROU,Romania,W,Gold
3870,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"POPA, Ion",Men,AUS,Australia,M,Bronze
3871,Los Angeles,1984.0,Rowing,Rowing,pair without coxswain (2-),"PUSCATU-ARBA, Rodica",Women,ROU,Romania,W,Gold
3872,Los Angeles,1984.0,Rowing,Rowing,quadruple sculls without coxswain (4x),"WIEDENMANN, Dieter",Men,FRG,West Germany,M,Gold
3873,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"GRAVES, Carolyn Brand",Women,USA,United States,W,Gold
3874,Los Angeles,1984.0,Rowing,Rowing,pair without coxswain (2-),"VOLKNER, Iris",Women,FRG,West Germany,W,Bronze
3875,Los Angeles,1984.0,Rowing,Rowing,quadruple sculls with coxswain (4x),"SOROHAN-MINEA, Anisoara",Women,ROU,Romania,W,Gold
3876,Los Angeles,1984.0,Rowing,Rowing,quadruple sculls without coxswain (4x),"LOVRICH, Anthony",Men,AUS,Australia,M,Silver
3877,Los Angeles,1984.0,Rowing,Rowing,four-oared shell with coxswain (4-),"KIEFER, Thomas Nisbit",Men,USA,United States,M,Silver
3878,Los Angeles,1984.0,Rowing,Rowing,quadruple sculls without coxswain (4x),"HEDDERICH, Albert",Men,FRG,West Germany,M,Gold
3879,Los Angeles,1984.0,Rowing,Rowing,quadruple sculls with coxswain (4x),"OANCIA, Ecaterina",Women,ROU,Romania,W,Gold
3880,Los Angeles,1984.0,Rowing,Rowing,four-oared shell with coxswain (4-),"LAWTON, Kevin",Men,NZL,New Zealand,M,Bronze
3881,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"CRAWFORD, Dean",Men,CAN,Canada,M,Gold
3882,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"BEARD, Elizabeth Ann",Women,USA,United States,W,Gold
3883,Los Angeles,1984.0,Rowing,Rowing,pair without coxswain (2-),"BECKER, Ellen",Women,FRG,West Germany,W,Bronze
3884,Los Angeles,1984.0,Rowing,Rowing,four-oared shell with coxswain (4-),"GREY-GARDNER, Robyn",Women,AUS,Australia,W,Bronze
3885,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"STEELE, Paul",Men,CAN,Canada,M,Gold
3886,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"NEUFELD, Kevin",Men,CAN,Canada,M,Gold
3887,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"LAURIJSEN, Martha",Women,NED,Netherlands,W,Bronze
3888,Los Angeles,1984.0,Rowing,Rowing,double sculls (2x),"LEWIS, Bradley Alan",Men,USA,United States,M,Gold
3889,Los Angeles,1984.0,Rowing,Rowing,pair-oared shell with coxswain (2+),"POPESCU, Dimitrie",Men,ROU,Romania,M,Silver
3890,Los Angeles,1984.0,Rowing,Rowing,double sculls (2x),"ENQUIST, Paul N.",Men,USA,United States,M,Gold
3891,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"TURNER, Patrick",Men,CAN,Canada,M,Gold
3892,Los Angeles,1984.0,Rowing,Rowing,four-oared shell with coxswain (4-),"LAVRIC, Florica",Women,ROU,Romania,W,Gold
3893,Los Angeles,1984.0,Rowing,Rowing,quadruple sculls without coxswain (4x),"DURSCH, Michael",Men,FRG,West Germany,M,Gold
3894,Los Angeles,1984.0,Rowing,Rowing,four without coxswain (4-),"JESSEN, Michael",Men,DEN,Denmark,M,Bronze
3895,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"THORSSNESS, Kristen Joy",Women,USA,United States,W,Gold
3896,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"IOJA, Viorica",Women,ROU,Romania,W,Silver
3897,Los Angeles,1984.0,Rowing,Rowing,coxless pair (2-),"TOMA, Valer",Men,ROU,Romania,M,Gold
3898,Los Angeles,1984.0,Rowing,Rowing,quadruple sculls with coxswain (4x),"BADEA, Ioana",Women,ROU,Romania,W,Gold
3899,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"VAANDRAGER, Willemientje",Women,NED,Netherlands,W,Bronze
3900,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"PLESCA, Aurora",Women,ROU,Romania,W,Silver
3901,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"ARMASESCU, Mihaela",Women,ROU,Romania,W,Silver
3902,Los Angeles,1984.0,Rowing,Rowing,four-oared shell with coxswain (4-),"BRAIN, Marilyn",Women,CAN,Canada,W,Silver
3903,Los Angeles,1984.0,Rowing,Rowing,double sculls (2x),"CROIS, Dirk",Men,BEL,Belgium,M,Silver
3904,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"THREDGOLD, Gavin",Men,AUS,Australia,M,Bronze
3905,Los Angeles,1984.0,Rowing,Rowing,four-oared shell with coxswain (4-),"IOJA, Viorica",Women,ROU,Romania,W,Gold
3906,Los Angeles,1984.0,Rowing,Rowing,quadruple sculls without coxswain (4x),"HORMANN, Raimund",Men,FRG,West Germany,M,Gold
3907,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"O'STEEN, Shyril",Women,USA,United States,W,Gold
3908,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"KEELER, Kathryn Elliott",Women,USA,United States,W,Gold
3909,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"BAZON, Adriana",Women,ROU,Romania,W,Silver
3910,Los Angeles,1984.0,Rowing,Rowing,quadruple sculls with coxswain (4x),"GILDER, Virginia Marie",Women,USA,United States,W,Silver
3911,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"SUDDUTH, Andrew Hancock",Men,USA,United States,M,Silver
3912,Los Angeles,1984.0,Rowing,Rowing,four-oared shell with coxswain (4-),"STILLINGS, John Stuart",Men,USA,United States,M,Silver
3913,Los Angeles,1984.0,Rowing,Rowing,four without coxswain (4-),"NIELSEN, Lars",Men,DEN,Denmark,M,Bronze
3914,Los Angeles,1984.0,Rowing,Rowing,eight with coxswain (8+),"WILLOUGHBY, Timothy",Men,AUS,Australia,M,Bronze
3915,Los Angeles,1984.0,Rowing,Rowing,pair-oared shell with coxswain (2+),"DI CAPUA, Giuseppe",Men,ITA,Italy,M,Gold
3916,Los Angeles,1984.0,Rowing,Rowing,four-oared shell with coxswain (4-),"TREGUNNO, Jane",Women,CAN,Canada,W,Silver
3917,Los Angeles,1984.0,Sailing,Sailing,fleet/match race keelboat open (Soling),"FOGH, Hans Marius",Men,CAN,Canada,M/W,Bronze
3918,Los Angeles,1984.0,Sailing,Sailing,Tornado - Multihull,"SMYTH, Randy",Men,USA,United States,M/W,Silver
3919,Los Angeles,1984.0,Sailing,Sailing,Tornado - Multihull,"ANDERSON, John Scott",Men,AUS,Australia,M/W,Bronze
3920,Los Angeles,1984.0,Sailing,Sailing,flying dutchman,"MCKEE, Jonathan Dunn",Men,USA,United States,M/W,Gold
3921,Los Angeles,1984.0,Sailing,Sailing,470 - Two Person Dinghy,"STEINFELD, Hans Christopher",Men,USA,United States,M,Silver
3922,Los Angeles,1984.0,Sailing,Sailing,two-person keelboat open (Star),"ERICKSON, Steven Richard",Men,USA,United States,M/W,Gold
3923,Los Angeles,1984.0,Sailing,Sailing,470 - Two Person Dinghy,"PILLOT, Luc",Men,FRA,France,M,Bronze
3924,Los Angeles,1984.0,Sailing,Sailing,board (windglider),"VAN DEN BERG, Stephan",Men,NED,Netherlands,M,Gold
3925,Los Angeles,1984.0,Sailing,Sailing,two-person keelboat open (Star),"PERABONI, Alfio",Men,ITA,Italy,M/W,Bronze
3926,Los Angeles,1984.0,Sailing,Sailing,board (windglider),"KENDALL, Anthony Bruce",Men,NZL,New Zealand,M,Bronze
3927,Los Angeles,1984.0,Sailing,Sailing,fleet/match race keelboat open (Soling),"ADLER, Daniel",Men,BRA,Brazil,M/W,Silver
3928,Los Angeles,1984.0,Sailing,Sailing,fleet/match race keelboat open (Soling),"DAVIS, Roderick Hopkins",Men,USA,United States,M/W,Gold
3929,Los Angeles,1984.0,Sailing,Sailing,single-handed dinghy (Finn),"NEILSON, Terence",Men,CAN,Canada,M,Bronze
3930,Los Angeles,1984.0,Sailing,Sailing,Tornado - Multihull,"TIMMS, Christopher",Men,NZL,New Zealand,M/W,Gold
